age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
57,0,6,2,1.0,12,17.07,22.74,16,7,4,9,0,0,5,2,12,4,3,3.0,0.19,33.01,106,0
56,1,1,0,1.1,7,14.31,5.0,18,6,4,13,0,0,25,0,4,4,0,4.0,0.66,77.71,100,4
35,1,3,0,2.1,11,6.26,70.23,16,3,7,23,1,0,5,1,5,5,1,4.0,0.34,63.16,29,1
57,1,4,0,1.2,14,22.59,63.25,12,3,4,12,1,0,39,1,8,3,1,4.0,0.38,82.53,442,1
18,1,3,0,1.1,10,25.32,65.73,10,10,4,10,0,0,32,2,8,9,1,4.0,0.82,57.67,522,2
28,0,3,2,1.1,6,15.65,5.0,13,5,6,9,1,0,10,0,5,1,1,5.0,0.41,77.35,585,0
45,0,3,0,1.1,9,1.2,24.39,5,3,9,4,1,0,23,1,4,2,1,3.0,0.25,38.43,921,4
42,1,3,0,1.0,7,18.58,77.93,8,7,3,20,1,0,14,1,6,3,0,4.0,0.75,86.83,505,3
40,1,3,0,1.2,11,11.8,63.7,5,10,3,17,0,0,10,1,2,4,4,3.6306638801191693,0.48,68.19,248,4
48,1,6,2,1.1,12,28.49,18.23,12,5,7,16,1,0,17,0,8,1,2,2.0,0.36,71.51,576,3
47,0,2,1,1.1,6,24.22,43.13,12,4,5,14,1,1,9,1,5,5,2,5.0,0.46,64.95,832,0
59,1,3,0,1.1,6,23.51,47.31,13,5,3,11,0,0,10,1,5,5,4,5.0,0.31,70.32,1047,4
52,0,0,0,1.1,6,5.46,43.72,10,4,3,5,0,0,21,1,6,4,1,4.0,0.71,55.88,137,4
24,0,3,1,2.0,10,11.58,23.31,17,11,4,6,1,0,39,2,9,3,4,4.0,0.52,64.88,1114,4
33,1,6,2,2.0,6,7.9,39.09,13,5,2,16,0,0,17,2,5,3,1,4.0,0.93,44.75,792,2
43,0,5,0,1.2,8,4.27,39.94,12,8,4,18,1,0,44,1,7,3,2,3.0,0.45,97.66,432,1
19,1,6,0,1.1,6,7.12,27.97,9,6,4,22,0,0,11,2,8,3,1,3.0,0.34,46.38,648,2
18,1,3,2,1.0,9,19.26,53.08,13,3,3,19,0,0,3,0,4,4,3,3.0,0.03,65.79,1074,3
29,1,6,2,2.0,8,2.67,60.77,17,6,8,20,0,0,5,1,5,2,2,5.0,0.67,58.41,388,4
22,1,3,2,1.0,4,15.64,71.37,12,4,2,23,1,0,0,0,3,1,2,3.0,0.6,66.78,507,1
54,0,3,2,2.0,7,5.58,65.22,12,7,5,18,0,0,28,1,6,4,1,4.0,0.16,56.12,940,3
49,0,3,0,2.0,12,9.46,46.58,8,2,5,17,0,0,24,1,7,3,2,3.6306638801191693,0.18,79.88,679,3
26,2,3,0,2.1,5,11.61,30.25,14,2,5,17,0,1,2,1,5,1,2,2.0,0.6,34.0,1109,3
58,0,5,0,1.0,7,18.65,54.79,16,6,9,12,0,1,44,0,7,4,1,3.0,0.21,88.4,1010,3
52,1,3,0,1.0,11,16.43,13.92,10,4,2,20,0,1,43,2,8,5,0,4.0,0.51,70.23,116,4
36,1,6,2,2.0,11,31.29,25.97,14,5,3,12,1,0,15,1,6,1,3,2.0,0.7,58.27,258,2
33,0,6,1,1.2,6,6.61,68.16,10,9,4,4,0,0,3,1,11,6,1,1.0,0.95,89.0,1024,3
20,1,3,0,2.0,9,24.75,58.79,13,0,3,23,0,0,6,2,11,3,2,2.0,0.95,66.83,637,3
37,1,3,0,1.2,9,30.56,47.28,7,6,1,3,1,1,2,1,6,5,2,3.6306638801191693,0.01,86.09,1027,3
41,1,3,0,2.1,10,8.41,90.56,14,3,2,24,1,0,9,2,3,1,3,3.0,0.02,66.83,770,0
50,1,3,1,1.1,10,13.81,59.92,9,2,3,19,3,0,24,0,6,3,0,3.6306638801191693,0.22,52.21,481,2
41,1,3,0,2.1,18,10.79,53.3,24,5,1,11,2,0,23,1,5,0,4,3.0,0.09,85.79,132,2
28,1,6,2,1.2,6,1.56,31.43,9,9,3,9,0,0,44,1,9,1,0,4.0,0.56,71.76,109,4
25,1,6,1,2.0,11,9.22,16.01,15,6,2,11,2,0,36,1,5,2,2,3.6306638801191693,0.64,59.85,953,3
53,1,3,1,1.0,8,3.95,5.0,10,8,5,12,0,0,1,1,6,3,1,4.0,0.13,83.62,1161,4
55,0,5,0,1.1,3,21.24,41.75,16,4,6,22,2,1,17,1,7,2,2,4.0,0.06,86.15,303,2
57,0,0,0,2.0,5,11.55,33.19,19,2,4,10,1,0,10,1,5,3,1,3.6306638801191693,0.51,61.01,599,1
37,0,3,0,1.1,11,4.04,49.86,19,2,4,18,1,0,44,0,4,5,5,3.0,0.49,76.85,806,3
52,1,3,0,1.1,8,14.99,71.79,9,5,4,5,2,0,10,2,6,6,2,4.0,0.44,82.21,535,4
42,0,3,0,1.2,10,20.83,83.03,13,4,3,20,1,1,43,1,7,2,4,4.0,0.22,56.38,677,0
52,1,3,0,2.1,8,9.53,60.6,13,8,6,22,0,0,13,1,4,3,4,5.0,0.44,54.48,204,4
42,0,6,1,1.1,7,35.61,59.69,10,5,6,12,0,0,3,1,1,3,1,4.0,0.95,76.13,852,3
46,0,3,0,2.1,9,22.26,16.85,13,6,7,8,0,0,4,0,12,4,2,4.0,0.37,59.61,820,2
35,1,2,0,1.0,7,17.33,25.1,12,7,3,12,1,0,26,1,7,3,2,5.0,0.91,56.76,934,2
35,1,3,2,1.2,12,20.77,15.83,12,8,5,3,2,1,22,0,8,2,2,3.0,0.11,62.23,634,3
19,0,5,0,2.0,4,12.72,56.09,5,9,6,15,0,0,14,1,7,4,1,5.0,0.29,45.38,425,3
52,1,5,0,2.1,16,2.38,52.45,16,7,2,15,0,0,14,1,5,4,0,4.0,0.15,54.22,1097,4
33,1,6,2,1.1,7,16.71,28.13,14,0,6,15,0,0,28,1,5,2,2,1.0,0.81,65.35,556,1
58,1,6,2,1.2,4,22.81,62.16,20,3,4,10,0,1,18,1,4,2,1,4.0,0.29,96.94,1082,3
53,1,3,2,1.0,12,11.33,31.48,12,4,8,10,0,0,34,0,8,2,4,5.0,0.06,38.45,1198,3
50,1,3,2,1.2,13,13.4,64.1,13,5,6,13,0,1,32,2,8,6,2,3.0,0.96,68.58,701,4
21,1,2,0,2.0,5,14.82,9.59,11,7,1,4,0,0,22,1,3,2,2,4.0,0.25,67.38,399,3
50,0,3,2,2.0,7,6.74,71.36,6,8,1,5,0,0,1,0,2,2,1,3.0,0.46,65.01,583,4
31,1,6,0,2.0,8,25.47,13.51,12,5,6,14,0,1,18,2,9,7,0,3.6306638801191693,0.6,60.37,452,0
38,0,0,2,2.1,7,5.56,39.33,15,5,4,5,1,1,6,0,5,1,1,3.0,1.0,79.24,1026,2
37,0,3,0,1.1,6,13.96,54.05,15,3,4,20,0,0,27,0,11,4,2,5.0,0.39,49.64,383,3
25,1,3,2,1.1,8,31.3,42.31,11,4,3,7,1,0,36,1,8,2,0,4.0,0.27,45.08,217,3
24,2,3,0,2.0,8,11.44,73.91,12,9,3,13,0,0,20,1,8,0,1,3.6306638801191693,0.6,88.96,7,3
20,0,3,0,2.0,8,44.46,55.68,13,5,4,12,0,0,14,0,6,3,1,4.0,0.96,62.28,64,2
34,1,3,2,1.1,9,21.01,16.45,8,5,5,23,1,0,32,1,9,5,3,4.0,0.66,47.95,654,1
50,0,3,2,2.1,6,11.14,68.9,9,2,9,15,0,0,27,0,9,2,3,4.0,0.31,64.27,371,3
29,0,3,0,2.0,4,19.33,5.0,17,8,6,24,0,0,23,2,5,7,3,2.0,0.25,59.67,324,3
39,0,3,2,1.1,5,22.41,48.37,10,3,4,10,0,0,28,0,3,4,1,3.0,0.4,79.97,98,3
39,0,6,2,2.0,5,15.71,72.64,10,11,7,12,0,1,9,1,5,1,1,4.0,0.98,59.11,1071,1
47,0,3,0,1.1,12,13.55,60.14,6,4,4,14,0,0,4,0,7,5,2,3.0,0.75,85.28,1024,4
55,1,3,0,1.2,5,6.79,41.87,21,7,4,21,0,0,29,1,8,1,1,4.0,0.57,62.95,150,2
55,2,0,1,2.1,4,17.55,70.87,17,5,3,22,0,0,10,1,4,3,2,4.0,0.34,69.36,876,2
25,1,3,0,1.0,8,6.03,42.28,12,7,4,5,0,0,35,1,3,0,2,5.0,0.49,43.85,14,1
44,1,0,0,2.0,8,10.57,47.31,14,2,3,14,0,0,6,1,3,4,2,4.0,0.16,56.84,233,2
44,2,3,2,1.1,7,1.49,15.51,15,3,1,17,0,1,21,0,5,6,2,3.6306638801191693,0.35,48.02,382,2
51,1,5,0,2.0,8,26.07,23.1,9,4,3,19,0,0,15,2,9,2,4,4.0,0.48,79.29,519,4
38,0,0,0,1.0,11,17.96,46.44,18,9,4,11,0,0,16,1,3,6,2,3.6306638801191693,0.6,91.46,991,4
47,1,5,2,1.1,8,18.28,13.66,15,7,5,22,0,0,6,1,6,3,3,4.0,0.07,54.49,66,3
50,0,0,0,1.0,2,9.02,60.5,15,1,2,19,0,0,29,0,8,3,3,4.0,0.32,34.21,475,4
45,1,3,0,2.0,8,6.15,48.86,6,4,3,16,1,0,19,2,9,2,4,4.0,0.25,69.87,610,2
50,0,3,2,2.0,5,19.55,38.58,11,4,4,14,0,1,1,0,6,7,1,3.6306638801191693,0.75,50.08,864,3
22,1,3,0,2.0,8,16.42,57.22,19,4,5,19,0,0,32,1,5,2,1,4.0,0.75,83.09,332,4
36,1,5,2,1.1,5,30.42,33.45,12,4,4,23,1,0,19,1,5,4,2,4.0,0.74,66.28,1166,3
21,0,4,2,2.0,8,7.79,39.64,10,7,3,22,1,0,12,1,3,6,3,2.0,0.61,66.41,682,1
52,1,3,0,1.1,9,10.43,20.58,6,5,4,16,1,0,33,2,8,3,2,3.0,0.29,65.06,432,1
34,1,2,0,2.1,6,14.46,44.8,15,6,3,10,0,0,17,1,3,1,0,4.0,0.38,66.98,736,3
45,1,2,2,1.2,6,5.3,18.92,8,5,5,12,1,0,39,1,5,3,0,3.6306638801191693,0.78,37.91,588,1
47,1,0,0,1.2,6,13.04,37.33,15,6,4,11,0,0,11,1,4,3,0,3.6306638801191693,0.21,71.36,397,3
46,0,6,1,2.0,8,13.0,15.56,6,4,5,21,1,0,27,2,3,2,0,4.0,0.07,62.63,1044,4
23,1,3,0,1.0,9,18.04,36.53,9,5,2,15,0,1,17,0,12,3,2,4.0,0.86,62.87,796,0
52,1,3,0,1.2,9,26.88,52.5,10,3,1,19,0,0,18,1,3,4,3,2.0,1.0,62.43,1049,4
58,1,6,0,1.0,6,3.98,48.31,11,2,4,12,0,0,18,1,5,4,2,4.0,0.83,73.22,839,0
54,0,0,2,2.0,4,11.8,74.91,11,3,9,8,0,0,7,1,6,4,1,3.0,0.04,43.5,63,3
41,0,6,2,2.0,6,9.17,24.92,10,2,5,6,0,0,29,2,7,3,2,5.0,0.83,56.52,829,2
46,0,3,2,2.1,7,7.62,67.46,5,6,5,7,0,0,42,2,4,2,0,4.0,0.18,62.07,391,1
48,1,1,2,1.1,8,9.85,71.71,11,5,1,14,0,1,11,2,8,1,1,4.0,0.41,66.74,174,4
52,0,3,0,1.0,9,8.01,76.87,10,3,5,15,2,0,21,1,8,0,0,5.0,0.24,40.14,294,4
50,0,3,2,2.1,8,16.21,31.23,10,4,4,4,0,1,27,0,7,3,2,3.0,0.19,71.16,564,2
38,0,3,0,1.2,5,9.45,31.43,10,9,3,22,0,0,29,0,4,4,1,3.6306638801191693,0.06,32.59,294,3
49,1,3,2,1.0,12,14.41,35.1,9,7,3,8,0,0,40,0,8,4,2,4.0,0.52,89.58,516,3
40,2,5,0,1.0,5,8.94,36.06,11,6,4,17,0,1,34,1,5,0,1,2.0,0.03,70.05,278,3
50,0,2,2,2.1,8,19.42,37.55,9,3,3,8,0,0,16,1,6,3,2,4.0,0.6,66.45,464,3
20,1,3,0,1.0,10,5.31,49.98,13,6,6,21,1,0,43,1,5,1,1,4.0,0.92,60.94,416,3
35,0,3,0,1.2,8,13.89,54.98,14,5,1,18,0,0,9,1,10,3,1,3.6306638801191693,0.85,61.29,734,3
42,1,6,0,1.1,6,16.01,32.56,14,0,6,6,0,0,38,1,4,4,1,3.0,0.12,51.61,1107,2
59,1,6,2,1.0,12,19.69,8.17,19,5,3,5,0,0,42,0,7,5,2,4.0,0.98,65.04,603,2
48,0,3,0,1.2,13,9.8,34.84,16,3,4,5,0,0,4,2,3,3,1,4.0,0.41,72.28,296,3
20,1,3,2,1.0,2,7.32,75.93,7,5,5,24,1,1,17,1,6,1,4,4.0,0.48,68.13,688,3
57,0,6,0,2.1,8,21.85,29.58,10,5,4,6,0,0,38,1,6,4,1,3.6306638801191693,0.14,52.74,217,1
41,2,6,0,2.0,4,6.79,25.85,9,3,1,24,0,0,18,1,3,6,4,4.0,0.23,73.56,1124,4
49,0,4,0,1.1,15,2.59,7.11,16,5,3,3,1,0,3,2,5,6,2,5.0,0.41,70.85,960,0
39,0,6,2,1.0,8,20.22,82.24,15,6,4,23,2,0,6,0,5,1,1,5.0,0.91,67.62,1133,1
40,0,2,0,1.0,13,10.65,47.52,15,6,1,18,0,0,18,0,5,6,2,5.0,0.91,74.87,143,4
19,0,2,2,2.1,13,9.2,73.15,13,5,2,18,0,1,39,1,5,3,1,1.0,0.57,67.25,996,3
44,1,3,0,2.0,12,12.54,64.15,8,6,4,17,1,0,11,1,6,1,1,4.0,0.42,73.17,64,0
59,0,3,0,1.0,11,7.76,62.19,10,3,6,16,0,0,42,2,5,5,3,2.0,0.56,68.72,759,2
19,1,2,0,1.2,5,7.5,61.77,17,5,3,6,1,0,40,1,8,4,2,3.0,0.14,88.22,701,1
43,1,6,0,1.1,10,3.72,29.71,7,12,3,10,1,1,22,1,7,5,2,4.0,0.39,86.58,82,3
34,1,3,0,1.2,7,7.35,55.66,9,11,4,22,0,0,35,1,4,3,1,1.0,0.71,57.84,587,4
57,0,3,2,1.1,12,14.6,25.02,17,6,1,14,0,1,40,0,9,3,1,5.0,0.35,78.95,897,3
50,0,3,0,1.1,8,0.98,49.02,19,4,3,23,0,2,30,1,9,3,2,4.0,0.84,73.95,1129,2
26,1,3,2,1.0,7,10.79,33.88,11,4,5,17,0,0,28,2,3,5,5,5.0,0.41,41.7,750,2
56,1,6,0,2.1,10,9.84,32.62,9,3,2,7,0,0,18,1,6,5,4,5.0,0.45,67.97,7,1
46,1,3,0,2.1,5,4.07,47.63,6,4,7,14,1,0,21,1,4,3,1,5.0,0.62,51.0,1093,1
59,0,3,0,1.2,10,11.49,34.68,16,5,5,14,0,0,27,1,5,2,0,3.0,0.83,52.06,908,3
43,1,3,2,1.1,9,2.72,51.4,9,7,4,10,0,1,14,0,7,4,1,3.0,0.5,72.68,467,3
52,0,0,0,2.1,9,13.62,34.11,10,1,5,10,0,0,6,1,4,0,3,3.6306638801191693,0.52,61.26,745,4
42,0,5,0,1.2,7,12.06,60.46,14,5,3,17,0,1,35,1,4,4,0,3.0,0.51,60.47,179,3
41,0,2,2,1.0,5,2.56,29.17,15,5,3,5,0,0,42,1,2,1,2,3.0,0.04,93.2,1079,0
30,0,3,2,1.0,5,20.17,62.28,13,2,2,21,0,0,39,1,8,3,4,4.0,0.54,67.15,1070,1
24,1,2,2,1.1,8,15.81,45.83,15,3,3,19,1,1,1,0,3,5,2,2.0,0.4,58.7,208,3
53,0,6,0,2.1,4,21.67,59.44,10,7,2,14,3,1,29,1,5,1,4,4.0,0.91,87.76,841,3
37,1,3,2,1.1,7,2.42,30.7,9,8,5,15,0,0,44,2,6,2,1,3.0,0.01,46.65,840,3
18,1,3,0,1.1,5,4.43,35.77,7,3,5,16,0,1,38,2,5,3,4,2.0,0.28,61.07,869,0
25,1,3,2,1.1,9,34.22,73.92,13,3,3,9,0,0,31,0,5,4,3,4.0,0.87,71.65,729,3
33,1,3,1,1.2,6,11.43,51.93,7,5,7,13,0,0,0,1,9,0,2,4.0,0.97,56.21,1102,2
31,1,3,0,1.0,5,12.41,93.21,10,4,5,14,3,1,9,0,10,3,2,3.6306638801191693,0.18,70.91,814,3
29,1,6,2,1.0,10,3.72,58.38,13,5,4,6,0,0,22,1,5,4,1,5.0,0.15,55.13,666,2
40,1,3,0,1.1,7,14.29,50.82,13,4,3,8,0,0,18,0,3,4,3,3.0,0.46,60.07,687,4
32,1,6,0,1.0,11,7.88,61.83,10,5,3,22,0,0,28,1,5,1,3,3.0,0.18,74.7,918,3
45,1,5,2,2.0,5,5.55,89.99,12,8,7,15,0,0,44,1,7,3,4,5.0,0.53,61.4,694,3
51,1,1,2,2.1,8,3.71,37.78,9,7,7,12,1,0,28,2,2,5,4,3.6306638801191693,0.38,66.03,27,1
19,0,2,1,1.0,9,7.5,26.24,12,3,4,6,0,1,43,1,5,4,1,3.0,0.39,71.03,1063,3
49,0,3,1,1.1,8,14.71,36.69,11,6,1,14,0,0,33,2,9,4,4,4.0,0.88,93.02,45,3
40,1,5,0,1.0,12,10.51,79.59,14,1,5,17,0,0,39,1,5,4,2,3.0,0.41,64.45,970,3
39,0,3,2,2.0,9,2.85,16.24,7,6,3,20,1,0,23,2,8,0,3,5.0,0.47,53.54,314,2
42,0,3,1,2.1,13,9.29,76.83,9,5,3,7,0,2,37,1,5,3,1,4.0,0.5,72.36,361,1
39,0,6,2,1.2,5,33.64,27.01,6,7,3,20,0,0,13,1,5,3,2,3.6306638801191693,0.3,55.51,184,3
39,1,2,2,2.1,12,8.17,39.58,15,6,9,3,0,1,3,2,7,4,1,3.0,0.52,89.46,919,3
59,1,6,0,1.1,6,13.83,50.61,10,2,3,6,0,0,3,1,5,3,0,5.0,0.69,83.36,285,3
23,0,0,1,2.0,6,19.66,57.29,11,3,8,7,0,1,31,1,10,5,1,5.0,0.69,41.01,227,1
32,0,5,1,2.0,8,1.79,5.0,8,4,5,12,2,0,7,1,5,1,3,5.0,0.99,75.88,897,3
54,1,1,0,2.0,6,2.25,42.61,14,2,6,17,0,0,28,0,9,4,3,3.6306638801191693,0.72,69.86,1102,4
50,2,3,0,2.1,8,5.66,56.47,12,4,2,10,0,0,21,1,6,2,0,2.0,0.22,86.86,683,3
25,0,6,2,2.1,8,22.15,18.09,13,4,5,6,1,0,7,1,4,4,0,4.0,0.22,52.44,537,2
22,0,1,2,2.0,6,22.84,45.15,17,3,4,5,0,0,4,0,7,2,2,4.0,0.01,66.24,445,4
56,1,5,2,2.1,10,14.15,43.48,14,7,7,5,1,1,9,0,7,1,4,3.0,0.7,78.43,812,2
21,0,3,2,2.0,6,8.89,48.88,14,2,5,18,0,0,14,2,6,8,2,4.0,0.87,61.5,1056,1
23,0,5,0,2.0,8,4.94,33.14,14,5,3,16,0,0,26,2,1,2,7,3.6306638801191693,0.88,73.88,957,1
49,2,3,0,1.1,6,26.44,77.06,15,8,5,15,1,0,24,0,4,3,2,3.0,0.66,80.37,612,1
47,0,2,2,2.1,13,10.66,37.37,10,6,4,19,1,0,16,1,8,2,1,5.0,0.74,70.52,1084,4
52,1,2,0,2.0,13,11.3,65.6,5,8,2,15,0,0,11,2,2,2,2,4.0,0.68,71.69,715,3
57,1,0,0,1.2,6,7.22,64.54,16,4,1,9,1,0,26,1,2,3,1,5.0,0.43,64.96,245,3
33,0,3,2,2.0,9,28.77,55.61,11,3,7,3,0,0,38,1,5,2,1,3.0,0.12,74.03,153,1
30,0,3,0,1.0,12,3.3,52.64,10,3,1,5,0,0,32,2,4,2,2,4.0,0.87,57.58,856,0
59,0,2,2,1.0,6,2.77,32.3,13,4,2,11,0,0,42,2,4,1,1,2.0,0.4,43.48,103,4
47,2,6,2,2.0,9,29.07,42.96,13,9,4,23,0,0,44,0,8,6,0,2.0,0.71,48.58,452,3
36,0,0,0,1.0,9,7.02,36.41,9,3,4,4,1,0,4,0,3,0,1,4.0,0.56,65.43,943,1
34,1,0,2,1.0,10,18.8,13.44,11,9,2,16,0,0,2,2,5,7,2,3.0,0.59,69.34,493,3
36,0,0,0,1.0,10,27.09,43.61,6,3,5,4,1,1,23,1,4,4,5,4.0,0.04,53.27,576,1
45,1,3,0,1.0,4,23.85,55.08,14,3,7,17,0,0,18,1,6,7,2,4.0,0.95,65.9,610,0
43,2,5,1,1.0,5,4.73,34.36,14,6,6,7,1,0,28,1,10,10,2,3.0,0.14,51.44,235,2
54,0,2,0,1.2,9,0.37,62.49,12,4,5,16,0,0,12,1,3,1,4,4.0,0.55,71.24,507,2
43,2,3,2,1.2,8,11.29,53.19,11,7,3,24,1,0,34,2,5,1,2,4.0,0.48,41.03,1087,3
40,1,5,1,1.0,6,20.49,18.75,8,3,5,16,0,1,40,1,8,1,2,1.0,0.51,75.96,450,0
26,1,3,0,2.0,9,39.0,21.76,11,10,2,11,1,0,23,0,8,3,2,3.0,0.69,80.02,1110,3
29,0,3,2,1.0,9,4.4,64.55,10,5,5,13,2,0,25,1,5,3,2,4.0,0.08,44.54,498,2
18,1,0,0,2.1,8,8.95,53.25,17,7,6,13,0,0,18,1,9,2,3,1.0,0.16,65.23,167,1
18,0,3,2,2.0,11,7.74,52.31,19,3,3,4,0,0,1,2,6,7,1,4.0,0.28,67.44,543,0
51,0,3,2,1.0,12,20.95,41.33,12,4,3,5,0,0,34,1,6,7,1,1.0,0.92,42.92,11,2
49,0,3,0,2.1,10,24.64,47.18,12,7,5,3,0,0,31,0,4,2,4,2.0,0.53,72.22,734,2
42,1,3,0,2.0,11,5.58,32.18,16,7,3,13,0,0,23,1,7,3,3,3.0,0.3,89.91,840,4
57,0,1,2,2.1,9,8.82,28.47,12,9,6,23,1,0,25,0,7,3,4,5.0,0.03,65.93,799,2
18,0,3,2,2.0,8,7.02,47.37,13,3,4,21,2,0,23,1,6,3,2,4.0,0.07,85.75,967,2
33,2,2,0,2.1,5,4.09,67.59,8,2,5,8,1,0,36,1,4,1,3,1.0,0.18,25.16,576,2
56,1,6,0,1.2,13,16.39,70.13,10,2,3,21,0,0,21,2,4,4,0,5.0,0.51,61.77,191,1
22,1,5,0,2.1,6,14.75,45.84,11,9,6,14,1,0,25,0,10,0,2,4.0,0.46,56.93,280,4
39,0,3,2,1.2,7,37.51,47.88,7,2,8,14,0,0,26,0,7,4,0,4.0,0.57,52.13,919,0
46,1,0,2,1.0,5,7.93,5.0,9,5,3,3,0,0,11,1,5,3,3,5.0,0.44,40.05,1017,2
20,1,3,0,1.0,13,13.84,79.97,10,5,6,9,1,0,25,2,3,2,0,4.0,0.99,60.31,601,4
29,0,3,0,2.0,9,19.09,23.24,12,6,3,8,1,0,0,1,6,2,2,5.0,0.82,71.93,1051,3
43,1,1,2,1.1,14,10.9,80.14,12,10,6,15,0,0,5,1,4,2,1,3.0,0.65,38.11,190,3
33,1,3,0,1.0,11,1.54,22.95,10,4,3,23,0,0,43,2,6,4,3,4.0,0.25,58.43,1019,2
54,1,6,0,2.0,5,5.22,64.47,8,4,6,18,0,0,35,2,1,1,1,4.0,0.2,65.08,592,2
39,1,5,2,1.2,11,20.43,31.66,9,4,3,22,0,0,33,0,4,6,6,3.0,0.63,41.32,1150,1
46,0,6,0,1.2,8,13.44,56.4,10,4,2,18,1,0,35,1,3,1,2,5.0,0.72,48.35,965,4
31,1,3,0,1.1,9,17.56,36.59,9,4,3,7,1,0,40,0,10,3,2,3.0,0.47,49.93,956,1
45,0,6,2,1.2,9,13.51,22.79,9,7,3,24,1,0,22,1,10,5,1,1.0,0.9,72.95,889,4
22,1,6,0,2.0,8,10.89,35.0,8,4,7,23,0,0,28,1,4,4,5,4.0,0.35,52.77,848,0
47,0,6,0,2.1,11,2.64,53.35,17,6,3,12,0,0,4,1,9,1,3,4.0,0.75,85.06,1033,0
22,1,3,2,2.0,6,15.46,67.49,14,5,4,9,0,0,7,1,7,4,2,3.0,0.72,47.4,1046,1
29,0,3,0,2.0,10,11.57,58.95,11,4,7,11,1,0,27,1,4,4,3,3.0,0.49,89.07,30,0
33,0,3,0,2.1,5,11.32,60.96,10,3,2,24,0,0,14,1,6,3,3,4.0,0.62,52.22,971,2
43,0,3,0,1.2,1,12.85,59.39,8,8,4,7,1,0,3,1,5,2,1,3.6306638801191693,0.28,65.62,48,2
43,1,1,0,1.0,8,20.14,64.13,6,10,2,3,0,0,6,0,9,3,2,2.0,0.46,79.85,933,1
38,1,6,0,2.0,6,12.85,54.23,14,5,5,3,0,1,3,1,10,2,0,2.0,0.02,56.12,567,2
56,1,3,2,1.0,9,14.28,38.88,15,3,3,9,0,0,28,2,7,5,2,1.0,0.46,84.95,520,3
53,0,3,2,2.0,9,3.25,33.24,16,2,6,3,0,0,0,1,4,2,0,4.0,0.57,70.15,983,1
50,1,3,2,1.1,7,21.6,46.47,17,3,0,21,0,0,15,1,2,2,8,4.0,0.69,68.77,733,3
47,0,3,0,1.1,5,8.15,21.6,13,4,6,17,0,0,28,1,7,2,4,4.0,0.36,69.14,443,4
54,2,3,0,1.2,8,0.67,12.44,6,1,4,20,0,0,0,1,2,3,0,2.0,0.3,55.12,1110,4
40,1,1,2,2.0,5,8.64,42.71,14,5,2,8,0,0,9,1,4,4,2,4.0,0.6,60.2,308,4
27,1,3,1,2.0,6,13.33,20.94,16,3,3,11,0,0,24,1,5,4,3,4.0,0.29,66.92,709,3
22,0,3,0,2.0,10,2.18,33.72,24,4,2,15,0,0,11,0,8,6,1,3.0,0.15,83.79,596,2
53,1,6,0,2.0,7,6.51,51.91,12,7,6,6,0,0,12,0,3,6,3,4.0,0.38,72.84,695,3
51,0,3,0,2.0,7,8.1,37.29,16,5,2,6,2,0,24,0,6,0,1,4.0,0.87,85.04,1140,1
48,0,5,0,2.1,6,9.79,18.76,13,4,6,24,1,0,27,1,4,2,1,4.0,0.94,65.67,1011,3
27,1,3,0,1.0,8,1.72,41.47,16,2,3,16,0,0,0,2,5,3,3,4.0,0.05,48.46,1139,1
36,2,6,0,2.0,11,12.82,66.19,13,7,3,21,0,0,28,1,5,2,1,4.0,0.85,36.17,723,2
49,0,3,0,2.0,8,2.68,49.21,11,8,5,24,0,0,28,1,5,3,1,4.0,0.09,48.86,987,1
18,1,3,0,1.2,9,3.6,47.11,11,9,4,16,0,0,42,0,4,2,1,4.0,0.06,45.7,851,3
22,1,1,0,1.2,6,5.97,54.98,13,4,3,20,1,0,39,1,8,0,1,3.0,0.77,53.23,1180,3
21,0,6,2,2.0,11,7.62,18.21,14,1,4,8,0,0,42,0,5,8,2,3.6306638801191693,0.31,87.01,743,2
33,0,3,0,1.1,8,3.22,22.96,9,5,3,18,0,1,13,1,8,1,2,3.0,0.47,75.14,1157,1
41,1,3,2,1.0,5,23.67,37.37,16,3,7,24,0,1,19,0,9,0,0,4.0,0.05,65.2,612,2
33,1,5,2,1.1,6,17.92,14.3,10,3,5,3,0,0,21,1,7,1,2,5.0,0.34,65.28,94,1
19,1,6,0,1.0,6,9.38,51.97,8,2,2,16,0,0,8,1,13,2,1,3.0,0.28,74.28,687,4
45,2,3,0,2.0,8,10.89,17.82,13,8,4,7,3,1,11,1,7,3,3,3.6306638801191693,0.43,70.81,241,3
49,0,5,2,2.0,7,9.57,45.87,17,5,1,4,1,0,6,1,4,4,3,3.0,0.06,47.6,632,1
44,1,6,0,2.1,6,25.03,42.06,10,2,3,19,2,0,1,1,8,4,0,2.0,0.79,82.11,923,2
37,0,4,2,1.2,12,23.49,38.25,11,4,7,14,0,2,44,1,6,3,1,3.6306638801191693,0.22,68.61,114,3
41,0,6,1,1.1,8,24.67,61.66,13,6,2,10,0,0,31,1,3,0,1,4.0,0.41,58.08,981,1
